city,geo_location,working_age_population,employed_population,unemployed_population,employment_rate,avg_annual_income,median_annual_income
Montreal,"45.515704074332604, -73.64505757351107",3631,2876,755,79.2,117499.37,30974.54
Montreal,"45.51630183627528, -73.64282598381502",1573,1317,256,83.7,49455.22,80580.22
Montreal,"45.517164352489786, -73.63852655203235",2651,2013,638,76.0,87304.16,33825.59
Montreal,"45.51533117119709, -73.63749416432523",2210,1927,283,87.2,98598.15,73898.29
Montreal,"45.516177580817285, -73.6342262845219",2969,2031,938,68.4,41327.4,97281.41
Montreal,"45.51603527433762, -73.62965741439955",1655,1094,561,66.2,93746.61,37407.9
Montreal,"45.51657825514133, -73.62597544829764",1013,689,324,68.0,76376.73,65573.95
Montreal,"45.515069903234924, -73.62508910746577",1076,666,410,61.9,47765.37,82666.9
Montreal,"45.51767386145259, -73.62197109336658",3247,2464,783,75.9,85612.34,87228.3
Montreal,"45.516996448460894, -73.6147161913303",2635,1882,753,71.4,65361.89,97834.03
Montreal,"45.5150540340705, -73.61324399515613",1437,1079,358,75.1,74381.17,75051.54
Montreal,"45.514695714494856, -73.60958806051254",2822,2446,376,86.7,71239.59,94887.13
Montreal,"45.51861425403641, -73.60562121078573",3483,2997,486,86.1,52667.09,31616.72
Montreal,"45.51839518019018, -73.60344040620059",1540,1009,531,65.5,43795.39,57098.81
Montreal,"45.51601478653961, -73.60028218551467",2589,2310,279,89.2,87954.4,42199.83
Montreal,"45.516149807155585, -73.59510605788202",1472,1135,337,77.1,70520.92,36905.78
Montreal,"45.518664447207705, -73.59206594456515",1651,1114,537,67.5,65975.83,92338.89
Montreal,"45.51843063085361, -73.58933968685871",2223,1770,453,79.7,89313.83,96287.42
Montreal,"45.516180409459594, -73.5884377004909",2429,2253,176,92.8,68809.71,34475.22
Montreal,"45.51609078360219, -73.58401231231869",1500,1213,287,80.9,96656.74,89148.57
Montreal,"45.515067376117, -73.58017232296257",934,751,183,80.4,97387.0,51276.19
Montreal,"45.51745989974544, -73.57576578591758",2016,1262,754,62.6,60376.88,55513.57
Montreal,"45.51821854887182, -73.5747778812242",1652,1431,221,86.6,71345.47,43717.91
Montreal,"45.51707430337239, -73.56852397887317",2650,2295,355,86.6,112104.24,98535.63
Montreal,"45.5157845367874, -73.56586960818117",1518,1096,422,72.2,70480.81,50447.83
Montreal,"45.51792687370127, -73.5638596137528",2880,2084,796,72.4,71414.91,51821.36
Montreal,"45.517140073449, -73.5593644955793",2838,2136,702,75.3,84602.34,92905.74
Montreal,"45.516567464376934, -73.55701416029551",2124,1777,347,83.7,76318.55,30313.29
Montreal,"45.51541840640713, -73.55138860771144",1281,1020,261,79.6,108233.49,95874.37
Montreal,"45.518496855237345, -73.5487495238089",1014,749,265,73.9,85921.51,84186.93
Montreal,"45.51806652121645, -73.65055917755147",2493,2301,192,92.3,108465.98,34663.43
Montreal,"45.518183017133765, -73.64543643541926",2332,1877,455,80.5,35445.87,73137.15
Montreal,"45.51930210079783, -73.64355610869627",2157,1605,552,74.4,73791.28,51728.46
Montreal,"45.52042705206527, -73.64039933923664",1478,1106,372,74.9,67121.84,72724.91
Montreal,"45.52045036938173, -73.63834118974164",3328,2412,916,72.5,107086.62,68182.12
Montreal,"45.51971166512189, -73.63160739945548",3981,2805,1176,70.5,68781.43,88748.33
Montreal,"45.52172337801684, -73.62805251414603",3636,3393,243,93.3,68127.93,65505.27
Montreal,"45.52142840000092, -73.6250458556185",1551,1204,347,77.7,37691.33,50702.54
Montreal,"45.52093711097196, -73.62415788144051",2510,1630,880,65.0,74498.31,30004.07
Montreal,"45.5187803078208, -73.62142735422046",3379,2783,596,82.4,37346.24,73018.09
Montreal,"45.520080217715396, -73.61637909616675",1539,1103,436,71.7,44341.84,83616.73
Montreal,"45.52142721044173, -73.61331478687032",1718,1368,350,79.6,49837.45,87191.12
Montreal,"45.51851144541794, -73.60881271695831",3754,2622,1132,69.9,94494.86,56757.83
Montreal,"45.51920539321996, -73.60597441802433",1350,1234,116,91.4,67132.82,52692.73
Montreal,"45.52019498664103, -73.6018341902256",3744,2372,1372,63.4,109058.37,65804.64
Montreal,"45.51867221140553, -73.60021485319866",1879,1515,364,80.7,75059.78,36412.74
Montreal,"45.51846271456725, -73.5960160982249",3545,2248,1297,63.4,92198.67,96349.06
Montreal,"45.518963606454236, -73.59448677004863",1929,1407,522,72.9,103465.22,71880.56
Montreal,"45.52101301008297, -73.5893610195905",3790,3580,210,94.5,61617.55,92829.63
Montreal,"45.51835772726255, -73.58692709303917",1729,1238,491,71.6,108414.27,50530.52
Montreal,"45.52086306062428, -73.58469239222221",3294,2699,595,82.0,86250.31,72989.29
Montreal,"45.52171586943646, -73.57838940592457",3881,2418,1463,62.3,85183.12,45598.85
Montreal,"45.52106523529531, -73.5777851625268",2226,2054,172,92.3,89835.94,72003.34
Montreal,"45.51903051417071, -73.57342812406168",2191,1424,767,65.0,81760.58,63143.67
Montreal,"45.52159004353496, -73.5715076075594",3583,2553,1030,71.3,46028.71,30491.0
Montreal,"45.51854302572974, -73.56652849345504",3638,2239,1399,61.5,81597.64,64757.77
Montreal,"45.5209016576258, -73.56497156631562",2036,1758,278,86.4,73888.55,83630.25
Montreal,"45.52076713819304, -73.55851223757196",1301,816,485,62.8,110963.26,59629.06
Montreal,"45.521727119820596, -73.55560131711987",1659,1241,418,74.8,37163.73,67994.9
Montreal,"45.52040271768167, -73.55275738717089",3740,2370,1370,63.4,108981.58,52015.62
Montreal,"45.519508041289754, -73.54913022906354",811,566,245,69.9,119600.04,52555.89
Montreal,"45.52427734328484, -73.65047339798052",3879,2856,1023,73.6,107216.02,73291.6
Montreal,"45.523901742143984, -73.64641906688712",2652,2426,226,91.5,116782.44,34311.74
Montreal,"45.524757897380105, -73.64209954340558",3687,2679,1008,72.7,76713.91,84357.96
Montreal,"45.522227536676105, -73.64153724013892",1651,1141,510,69.2,92153.0,50359.98
Montreal,"45.5216840546959, -73.63831010895947",3259,2794,465,85.7,49282.53,31153.5
Montreal,"45.52429565820869, -73.63158449073073",2027,1331,696,65.7,92452.09,93338.92
Montreal,"45.52431180434253, -73.63153557510458",1167,1058,109,90.7,50892.2,73902.8
Montreal,"45.52280428143722, -73.6252533454305",2467,1756,711,71.2,83473.28,88321.16
Montreal,"45.52514960780879, -73.62302566596657",3041,2296,745,75.5,62576.68,32438.05
Montreal,"45.52134004729919, -73.62175246025355",2328,1650,678,70.9,63440.54,92081.59
Montreal,"45.523475745494856, -73.6152781922801",3283,2025,1258,61.7,52430.25,55876.91
Montreal,"45.525252731325935, -73.61405476137683",2633,2279,354,86.6,118417.53,98761.33
Montreal,"45.522793428703075, -73.60928279131848",2613,2325,288,89.0,84237.18,56535.16
Montreal,"45.52451959454396, -73.60658766113727",921,870,51,94.5,92949.85,36487.33
Montreal,"45.52373980388813, -73.6044447671044",3546,2653,893,74.8,58425.55,44787.81
Montreal,"45.522914582868694, -73.59984682822667",2295,2032,263,88.6,49606.02,67938.26
Montreal,"45.52317574441381, -73.59808786352029",3079,2068,1011,67.2,107065.76,51921.74
Montreal,"45.525104892968045, -73.59198446671509",3980,3481,499,87.5,84977.24,55514.34
Montreal,"45.523332663993436, -73.59017686187782",1455,1119,336,77.0,97650.21,78522.22
Montreal,"45.52373919498772, -73.5880831838723",3188,2603,585,81.7,46168.99,39552.51
Montreal,"45.52399473615038, -73.58212816631314",3253,2906,347,89.4,44385.63,56221.19
Montreal,"45.524145200571446, -73.57960447876691",3107,2595,512,83.5,110747.88,71862.18
Montreal,"45.52256889904049, -73.57470532621875",2581,2349,232,91.0,107328.22,75150.2
Montreal,"45.521827189384105, -73.57134593891558",2837,2123,714,74.9,36652.15,41879.66
Montreal,"45.524159422404786, -73.57008686901237",1722,1246,476,72.4,41541.39,39625.42
Montreal,"45.52464808255083, -73.56668656456594",3355,2908,447,86.7,56999.92,99488.57
Montreal,"45.524149895239866, -73.5638264988246",3701,3227,474,87.2,84600.69,53402.94
Montreal,"45.52525790451398, -73.56066742181324",3999,3056,943,76.4,94831.56,72063.07
Montreal,"45.524644872110585, -73.5578242143239",1597,1272,325,79.7,113819.79,76231.26
Montreal,"45.52426396574381, -73.55209165872459",1620,1087,533,67.2,65474.61,90661.06
Montreal,"45.52413496298797, -73.55178973478307",3646,3107,539,85.2,85341.83,35951.56
Montreal,"45.52812839424936, -73.65128391907047",3799,2998,801,78.9,75251.96,79471.4
Montreal,"45.52661668527307, -73.64709943521126",2839,2568,271,90.5,44604.85,66110.58
Montreal,"45.528604224835284, -73.64269633208974",3379,2953,426,87.4,93523.74,79350.17
Montreal,"45.528060739651096, -73.63803574714001",1158,743,415,64.2,54590.7,85746.03
Montreal,"45.52685843830483, -73.63731702607605",3298,2354,944,71.4,91822.63,41188.52
Montreal,"45.527378261411386, -73.63137207613345",1627,1029,598,63.3,54985.93,49283.97
Montreal,"45.52769752340688, -73.63043574762132",3378,3097,281,91.7,36058.42,62571.81
Montreal,"45.52677804440439, -73.62753450718674",3906,3385,521,86.7,47286.87,65225.67
Montreal,"45.52745217192937, -73.62455296462672",3961,3210,751,81.1,55399.09,82197.55
Montreal,"45.52809167554621, -73.62042491018482",2787,2413,374,86.6,87384.16,32865.47
Montreal,"45.525190269400376, -73.61565760074681",2899,2474,425,85.4,51318.46,96325.66
Montreal,"45.52698820138571, -73.61211304618753",1507,1292,215,85.8,105595.65,95676.42
Montreal,"45.52806590554916, -73.60916164987373",1541,1398,143,90.8,60945.14,66334.15
Montreal,"45.52649679666722, -73.60801188879479",3498,3095,403,88.5,55333.93,52264.0
Montreal,"45.525216910504554, -73.60254951122953",3272,2525,747,77.2,100986.17,84481.21
Montreal,"45.52583099294396, -73.60142070847124",1201,895,306,74.5,56709.95,54728.03
Montreal,"45.52553921255879, -73.595673136596",1256,1106,150,88.1,37923.0,50363.78
Montreal,"45.527607942252885, -73.59529680327488",1378,1149,229,83.4,63960.32,73551.01
Montreal,"45.5275704967138, -73.58969727161224",869,525,344,60.5,101447.92,74239.81
Montreal,"45.52737993789073, -73.58471272991524",2893,2034,859,70.3,46314.45,83540.41
Montreal,"45.52525708850354, -73.58153174071562",2842,1748,1094,61.5,45574.24,86050.25
Montreal,"45.52637511092462, -73.57863335963582",3476,3094,382,89.0,118684.59,89629.45
Montreal,"45.52837060801356, -73.57828247573906",1191,814,377,68.3,76836.53,49303.93
Montreal,"45.52856330170653, -73.5746148018158",1854,1135,719,61.2,118891.78,93523.67
Montreal,"45.524876555128415, -73.56807889296067",2198,1887,311,85.9,75204.41,41939.66
Montreal,"45.52726705788588, -73.5662930971056",3696,3261,435,88.2,42724.89,45626.18
Montreal,"45.52854557456022, -73.56282544314695",1807,1667,140,92.3,79247.24,46284.96
Montreal,"45.52628264264995, -73.5618640286887",2851,1873,978,65.7,48791.54,35718.83
Montreal,"45.525630088351065, -73.5567121630916",2170,1952,218,90.0,87121.91,94920.45
Montreal,"45.527418603090325, -73.55151511187833",2792,2277,515,81.6,82008.02,99950.25
Montreal,"45.52727785453434, -73.55049851343703",2454,1623,831,66.1,42855.15,96714.77
Montreal,"45.53076717939947, -73.6488186991611",835,686,149,82.2,70450.28,33048.96
Montreal,"45.530634075405885, -73.64555574342221",1360,1265,95,93.1,104992.97,48747.97
Montreal,"45.53145958315785, -73.6427320895876",2672,2388,284,89.4,90795.94,60289.54
Montreal,"45.52910086416102, -73.63938721810445",3745,3081,664,82.3,63717.26,87202.44
Montreal,"45.5294692922238, -73.63818666512421",2392,1562,830,65.3,83878.36,38139.0
Montreal,"45.52833054796225, -73.6333764595695",3651,2503,1148,68.6,96518.64,33067.91
Montreal,"45.53067516883935, -73.62996100600884",1211,771,440,63.7,58023.35,94681.1
Montreal,"45.52809210704526, -73.62637473903138",2344,1850,494,79.0,93538.62,98878.46
Montreal,"45.53029052226184, -73.62423843410531",3175,2267,908,71.4,85141.55,87389.52
Montreal,"45.530981437179285, -73.61882262514256",1138,1018,120,89.5,79764.5,65611.4
Montreal,"45.528724386375664, -73.61672990075748",3198,2960,238,92.6,56809.03,49010.31
Montreal,"45.53057838659593, -73.61359870741869",3755,3020,735,80.4,97499.35,60742.45
Montreal,"45.53028569239751, -73.61160223497971",2240,1575,665,70.3,106624.57,76109.93
Montreal,"45.52825399320465, -73.60503114457343",3927,2431,1496,61.9,76607.14,85081.87
Montreal,"45.531180899308254, -73.60459377393906",2055,1946,109,94.7,92705.46,61343.78
Montreal,"45.53125147174897, -73.6019210144462",2277,1694,583,74.4,83365.63,71076.03
Montreal,"45.53022424065523, -73.5965209995076",1876,1659,217,88.5,62672.81,91109.67
Montreal,"45.53124878503472, -73.59337908028373",2033,1403,630,69.1,70754.78,86067.45
Montreal,"45.53007560446373, -73.58966111384217",2786,1973,813,70.8,40798.76,50468.58
Montreal,"45.530854996497, -73.58550639589673",2103,1379,724,65.6,46443.59,92116.65
Montreal,"45.528496357314395, -73.58232138056931",3897,3034,863,77.9,91639.02,57573.26
Montreal,"45.531862724174815, -73.57840959080704",2352,1672,680,71.1,36459.83,69218.13
Montreal,"45.52872265669292, -73.5762702562403",1739,1588,151,91.3,56250.19,98684.11
Montreal,"45.528719750225704, -73.57311444625913",2748,2541,207,92.5,59968.41,35350.86
Montreal,"45.53120205188734, -73.57150781878711",3241,2055,1186,63.4,101033.14,79203.35
Montreal,"45.52851526396201, -73.5678417470658",3329,3102,227,93.2,63919.8,66885.39
Montreal,"45.52864484104776, -73.56308334849506",3320,2241,1079,67.5,76215.97,92682.08
Montreal,"45.53140580042461, -73.56185997888194",1342,1156,186,86.2,119701.46,81646.88
Montreal,"45.5319197137393, -73.5566420734237",2282,1569,713,68.8,47886.91,48017.0
Montreal,"45.52945423856277, -73.55315562473223",1472,1396,76,94.8,117508.63,99183.46
Montreal,"45.52969220530919, -73.54821908606117",806,685,121,85.1,107403.84,77417.99
Montreal,"45.5313336755906, -73.65079760008913",1926,1666,260,86.5,50813.22,63236.47
Montreal,"45.53511819179691, -73.64658889438",1539,1047,492,68.0,108520.87,61871.77
Montreal,"45.534464540629386, -73.64269670302072",1398,860,538,61.5,60289.39,34818.74
Montreal,"45.53311301448365, -73.63969171412317",2778,2002,776,72.1,104963.46,33450.78
Montreal,"45.53411373931109, -73.63657600162693",3563,2202,1361,61.8,71515.72,41283.65
Montreal,"45.53527741142104, -73.63392486483039",3240,2983,257,92.1,86351.14,76482.91
Montreal,"45.53348617128066, -73.63116064197756",3075,2816,259,91.6,114730.48,44681.6
Montreal,"45.53172936985878, -73.62538761348392",2327,1525,802,65.6,119339.76,67168.46
Montreal,"45.532281734755735, -73.6245810387291",2968,1977,991,66.6,89413.54,55599.44
Montreal,"45.532532170251685, -73.61866948878124",3595,3325,270,92.5,110866.31,84990.45
Montreal,"45.53516302504542, -73.61625808911865",2500,2326,174,93.0,48524.96,36132.65
Montreal,"45.532197493203235, -73.61389707268444",3272,2285,987,69.8,118963.75,83611.13
Montreal,"45.53184730179297, -73.60951074902945",1209,1033,176,85.5,82325.71,54266.58
Montreal,"45.53163077197124, -73.60764679718234",2878,2294,584,79.7,93571.12,66112.54
Montreal,"45.53286046258558, -73.60171869359921",3708,3091,617,83.4,79860.41,93834.75
Montreal,"45.53293357083567, -73.60166698369548",3264,2667,597,81.7,50414.24,38407.35
Montreal,"45.53235005090663, -73.59696529321053",3711,2954,757,79.6,59251.23,84601.95
Montreal,"45.53411139481693, -73.59318971605488",808,601,207,74.4,51124.48,76061.61
Montreal,"45.531615565517434, -73.5890693004051",3209,2762,447,86.1,110920.74,52341.16
Montreal,"45.53531477040946, -73.58587945493126",1570,1387,183,88.4,51614.65,49865.45
Montreal,"45.532103843014866, -73.5838447642953",3573,2711,862,75.9,43397.24,71705.28
Montreal,"45.533962605545355, -73.57871796716715",1322,1082,240,81.9,57983.04,88005.5
Montreal,"45.53375311210247, -73.57698792077636",3114,2604,510,83.6,53335.37,50372.84
Montreal,"45.53194729897329, -73.57136353736756",1934,1685,249,87.1,105376.18,97980.19
Montreal,"45.53306784185903, -73.57189636054741",930,839,91,90.3,87097.24,35673.36
Montreal,"45.53374776231986, -73.56835656827876",3832,3594,238,93.8,74061.46,37811.42
Montreal,"45.5318318182289, -73.56489337280341",1589,1076,513,67.8,59938.17,45919.02
Montreal,"45.53352680847267, -73.56173616256329",3493,2726,767,78.1,102689.64,64856.57
Montreal,"45.533894043289294, -73.5572153887279",1499,1059,440,70.7,75810.32,46738.19
Montreal,"45.532667402727746, -73.55424032132387",3146,2698,448,85.8,113437.28,38318.2
Montreal,"45.5348087548156, -73.55109693812508",1354,851,503,62.9,111917.43,55606.3
Montreal,"45.534706119997246, -73.65049137607278",3337,2949,388,88.4,115106.9,60217.2
Montreal,"45.538541760610215, -73.64715213726109",3258,3077,181,94.5,39237.26,51230.17
Montreal,"45.53508667758453, -73.64163078989219",1256,1003,253,79.9,77765.28,87070.9
Montreal,"45.53536959215581, -73.63908669034018",1533,1172,361,76.5,48840.92,49668.81
Montreal,"45.53589286488063, -73.63538129367014",3468,2837,631,81.8,50000.97,32612.18
Montreal,"45.53662514106718, -73.63321749285811",2372,1896,476,80.0,88423.28,35396.5
Montreal,"45.53746848880963, -73.62853840660209",1387,1228,159,88.6,80936.86,35968.21
Montreal,"45.53687283559455, -73.62623679888947",3971,3168,803,79.8,76905.33,70338.39
Montreal,"45.53825294763986, -73.62465034366693",1237,926,311,74.9,65453.57,93989.45
Montreal,"45.538452707889235, -73.62044174667655",1236,1121,115,90.8,39106.9,56070.42
Montreal,"45.536047358219015, -73.61570147811341",2015,1895,120,94.1,98871.38,62673.94
Montreal,"45.53853866780168, -73.61320660478219",2396,1487,909,62.1,91556.48,38851.92
Montreal,"45.537045134580595, -73.60860147993557",1198,881,317,73.6,63857.92,62994.52
Montreal,"45.53657411414164, -73.60815637785417",1177,716,461,60.9,37858.56,45092.47
Montreal,"45.53470465654195, -73.60327907165747",2483,2141,342,86.3,64649.11,90265.89
Montreal,"45.53528863179657, -73.60149452656081",1779,1432,347,80.5,114158.38,63235.06
Montreal,"45.53618186932507, -73.59572497716742",3433,2344,1089,68.3,57961.15,85857.38
Montreal,"45.53487812516844, -73.59243165624224",3416,3026,390,88.6,42741.63,78521.77
Montreal,"45.53856466605376, -73.58916999033757",1903,1675,228,88.1,66118.69,35217.22
Montreal,"45.53566311317717, -73.58623185470448",2390,1623,767,67.9,39033.93,42345.03
Montreal,"45.537493813717106, -73.58460091523014",1512,1220,292,80.7,41611.97,41125.57
Montreal,"45.5386116517689, -73.578806124405",2467,1647,820,66.8,107528.25,98048.92
Montreal,"45.536675583649284, -73.57756337476911",2152,1912,240,88.9,42936.55,71702.76
Montreal,"45.53637772699756, -73.57156662529553",2935,2720,215,92.7,98234.6,44390.55
Montreal,"45.53819221750668, -73.56874390699777",3890,3314,576,85.2,39481.04,56645.47
Montreal,"45.535887416391645, -73.56523498076935",1752,1321,431,75.4,65848.95,56851.51
Montreal,"45.538456485260696, -73.56370727419544",2661,2223,438,83.6,82344.47,95287.77
Montreal,"45.535917614316304, -73.56163943762677",3570,2579,991,72.3,108420.48,40668.46
Montreal,"45.53498456613452, -73.55574685454646",1454,1038,416,71.4,107153.07,86106.29
Montreal,"45.53844613446078, -73.55467288083109",2178,2033,145,93.4,99212.47,77068.2
