city,geo_location,total_housing_units,avg_rooms,avg_bathrooms,avg_square_footage,avg_year_built,ownership_rate,occupancy_rate
Montreal,"45.570616880599886, -73.61559136380598",400,3.3,1.6,1925,1976,42.3,85.6
Montreal,"45.568644188105864, -73.61147866389646",637,3.3,2.4,1711,2009,62.8,96.8
Montreal,"45.57006520318962, -73.60908511744115",1093,5.1,1.6,1129,1975,54.7,94.0
Montreal,"45.57060557966004, -73.60494575785293",1102,3.2,1.9,1059,1985,44.5,95.0
Montreal,"45.56936566115759, -73.60219192589926",616,3.8,2.4,1681,1992,50.0,97.8
Montreal,"45.56935608283552, -73.60055873457719",898,5.1,1.7,1642,2004,66.3,89.2
Montreal,"45.57142381021202, -73.59694306088367",609,3.6,1.8,1907,2001,43.6,97.5
Montreal,"45.571562719723964, -73.5922366333301",675,4.4,3.0,1407,1997,72.4,95.6
Montreal,"45.5695505370867, -73.59116471743593",1036,3.7,1.7,2459,1981,52.7,95.6
Montreal,"45.570441548931804, -73.58836667351054",1210,4.1,2.0,1461,1982,63.2,92.7
Montreal,"45.568609605627266, -73.58282217474795",1413,4.9,2.5,1687,1988,46.7,92.3
Montreal,"45.56999009129695, -73.57878109422282",668,4.6,2.2,1077,1987,50.7,92.1
Montreal,"45.56857049008507, -73.57518483674598",562,3.4,1.9,1938,1973,74.9,86.7
Montreal,"45.57018854420983, -73.57145754485933",1424,3.7,2.3,2329,1982,66.3,90.6
Montreal,"45.571125782069416, -73.57165132926407",341,4.6,1.8,1112,2002,73.4,92.9
Montreal,"45.568376455976214, -73.56741179186594",876,3.0,2.6,2319,1995,50.3,89.2
Montreal,"45.57173622388529, -73.56468744339342",364,5.5,2.0,1918,1993,78.6,89.8
Montreal,"45.56912046928932, -73.56054668693682",767,5.9,2.3,997,1998,46.6,96.9
Montreal,"45.568356916966174, -73.55794992165632",1346,4.0,2.5,2130,1975,54.9,96.9
Montreal,"45.571087762041714, -73.55430155693531",687,4.7,2.3,2100,1993,58.1,95.7
Montreal,"45.56989304381545, -73.55097589478602",788,4.6,2.2,1172,2009,62.8,87.2
Montreal,"45.57483996481028, -73.64939883166778",1181,4.3,1.6,2359,1978,68.8,90.0
Montreal,"45.57189512230774, -73.64817080176955",548,5.5,2.6,1864,1990,56.7,94.6
Montreal,"45.57360826713309, -73.64517496276807",304,5.7,2.6,1658,1989,76.3,96.3
Montreal,"45.574769346355005, -73.64039624314282",1439,4.3,1.7,1689,1981,79.6,85.2
Montreal,"45.574761337169605, -73.63499810620108",1194,4.4,2.6,1265,1995,54.0,88.6
Montreal,"45.57184927028738, -73.63386640426977",1033,4.3,2.9,1079,1972,68.6,96.9
Montreal,"45.57471267590795, -73.62819182016511",1372,4.3,1.7,1715,1983,55.9,96.5
Montreal,"45.57282806571574, -73.62593786307932",427,4.9,2.8,1836,1984,72.7,88.1
Montreal,"45.57335710305324, -73.6242820236024",331,4.0,1.8,1514,1971,70.7,87.6
Montreal,"45.574835479159894, -73.61926977765434",899,5.1,2.8,2383,1971,79.7,94.1
Montreal,"45.573815788228636, -73.61609119952548",388,4.7,2.7,1375,1981,65.6,88.0
Montreal,"45.574297503574414, -73.61435406619212",934,5.3,2.4,1166,1989,65.7,90.4
Montreal,"45.57461827347361, -73.61196822821633",784,4.5,2.0,1510,1991,70.5,97.8
Montreal,"45.57474557247079, -73.60750402426594",685,5.1,2.6,1379,2007,57.6,90.4
Montreal,"45.571966156549365, -73.60373621165195",421,3.2,1.6,856,1981,47.6,96.3
Montreal,"45.57162524804145, -73.60044710800426",1493,3.2,1.6,2102,1995,49.9,91.7
Montreal,"45.5731824476223, -73.59829265418603",1021,3.3,2.1,2414,2010,52.6,85.3
Montreal,"45.573196843717554, -73.59276339540277",1039,5.5,2.5,1893,1972,65.9,88.5
Montreal,"45.5749338393952, -73.59014058801208",1482,5.2,2.6,1420,2002,75.2,85.0
Montreal,"45.57167662351868, -73.5857395541735",1224,4.4,2.9,1409,1978,52.6,88.3
Montreal,"45.575003174740864, -73.58164337033837",556,3.9,2.8,2027,1983,60.8,96.1
Montreal,"45.574406199935076, -73.58120211600061",491,3.6,2.1,2354,2005,56.6,93.6
Montreal,"45.57264821588192, -73.5773975272176",314,3.1,2.4,1144,1996,57.8,89.2
Montreal,"45.57531908626172, -73.57338815326852",1421,4.9,2.1,1722,1972,67.2,90.5
Montreal,"45.574142496687415, -73.57009512212531",864,3.6,2.1,1130,1989,41.6,91.2
Montreal,"45.57244683358435, -73.5685135373112",1418,4.3,2.7,2267,1977,73.7,92.1
Montreal,"45.57195629780338, -73.56345346315268",1344,3.2,2.2,2257,1983,73.3,88.8
Montreal,"45.57389419886113, -73.5607192535231",1445,5.2,2.7,1002,1987,44.2,88.1
Montreal,"45.57145862634941, -73.5562623570132",864,5.1,2.2,1103,2002,63.2,85.9
Montreal,"45.5728544726291, -73.55158749466712",702,3.3,2.8,802,1993,41.8,97.5
Montreal,"45.572779304368986, -73.55027956104342",520,4.9,1.6,1886,2001,65.7,87.8
Montreal,"45.57656030522426, -73.65178368993963",665,4.1,2.4,1979,1973,78.7,95.8
Montreal,"45.57813874907363, -73.64485608662888",772,5.5,2.9,1095,1993,44.8,96.0
Montreal,"45.57740135242809, -73.64425394089267",773,3.5,2.9,2250,2003,72.7,91.7
Montreal,"45.577209415838404, -73.6416656348663",584,4.2,2.5,1831,2009,67.2,87.2
Montreal,"45.574943702864864, -73.63704639274633",828,5.4,2.9,2149,1972,42.1,96.4
Montreal,"45.57586001387856, -73.63248450652407",562,5.6,2.4,965,1979,74.0,97.4
Montreal,"45.57815182318548, -73.62990088822801",988,3.6,2.9,1111,1974,55.0,92.0
Montreal,"45.57734524426539, -73.62762887776343",522,3.2,2.3,1008,2006,75.0,88.0
Montreal,"45.57798886303267, -73.62496356829321",1030,3.4,2.2,1144,1980,42.8,93.3
Montreal,"45.578273233615214, -73.62063192340841",927,5.3,2.6,1157,1998,59.9,97.7
Montreal,"45.577679370869106, -73.61800853354141",1026,4.1,1.9,2057,1971,70.5,95.1
Montreal,"45.576063771703105, -73.61365692902163",1041,5.0,2.0,1438,1982,52.7,90.2
Montreal,"45.57656866433826, -73.60924467802691",1101,4.1,2.2,2088,1978,72.5,88.2
Montreal,"45.57530942330656, -73.60587990632345",858,3.3,1.6,1540,2009,60.6,88.6
Montreal,"45.57608543617266, -73.60256172758629",750,4.1,2.9,2085,1979,42.6,88.9
Montreal,"45.57622321853508, -73.60196027396437",309,4.6,1.6,1072,1986,49.4,93.3
Montreal,"45.577798956162546, -73.5962781521122",725,3.4,2.8,2489,1994,49.7,85.3
Montreal,"45.574977901520015, -73.59266148337984",569,3.1,2.4,1459,1982,48.3,92.9
Montreal,"45.577132716163334, -73.59070506970096",952,5.1,1.6,2054,2000,67.3,94.6
Montreal,"45.57861213845482, -73.58491079043148",1272,3.8,1.6,954,1972,58.7,94.4
Montreal,"45.57763801205631, -73.58238645618955",348,6.0,2.6,1721,2010,51.8,90.3
Montreal,"45.57593272782408, -73.58139797488164",620,4.9,1.6,2216,1988,60.8,89.5
Montreal,"45.5765013029357, -73.57807672032219",862,3.6,2.5,2445,1987,53.7,88.2
Montreal,"45.57812387206107, -73.57487890582904",332,3.5,1.6,1166,1984,44.8,91.1
Montreal,"45.57854657116554, -73.57037445344737",1385,3.2,2.9,2113,1991,80.0,96.8
Montreal,"45.57674943345951, -73.5686519591017",841,5.4,2.1,2154,1982,73.1,92.3
Montreal,"45.57646890253653, -73.56200329002169",1173,4.1,1.8,1163,1982,55.4,87.9
Montreal,"45.57516953548693, -73.5602026853967",1012,5.2,1.7,1430,1994,43.4,87.5
Montreal,"45.57854449671244, -73.5582768824487",627,3.9,2.9,2232,1985,51.8,93.1
Montreal,"45.575541157754635, -73.55141720537779",1476,4.0,2.3,1987,1983,67.8,85.1
Montreal,"45.576347371102266, -73.54981565508919",635,6.0,2.3,1675,2008,43.9,85.9
Montreal,"45.578664404112125, -73.65048977371407",699,3.8,1.5,1001,1986,71.8,89.7
Montreal,"45.57939234221607, -73.64485715914198",546,4.6,2.5,1953,1981,64.5,93.8
Montreal,"45.581886978020655, -73.64302598761654",1156,5.4,3.0,1606,1986,69.0,86.1
Montreal,"45.57805748407156, -73.63874488260258",1274,3.7,1.7,1890,1974,76.4,95.6
Montreal,"45.578064765074906, -73.63508004701217",903,5.0,2.4,1773,1970,53.2,91.1
Montreal,"45.580008340800376, -73.63186230073995",1423,5.9,2.3,1499,2004,64.2,91.5
Montreal,"45.58079726858434, -73.62940435329084",1099,3.4,2.0,2036,1981,65.9,95.6
Montreal,"45.57982398994011, -73.62702511942332",1155,5.1,1.8,1925,1975,55.9,87.8
Montreal,"45.57940884488309, -73.62316346526863",497,3.7,1.8,2110,1978,43.0,97.6
Montreal,"45.58009267929119, -73.61893967544032",1418,3.9,2.5,1788,2007,72.5,89.8
Montreal,"45.57845351999779, -73.61796341144665",1302,3.9,1.9,1378,1975,45.5,94.9
Montreal,"45.57971353445569, -73.61462575269084",1318,5.6,2.1,2081,1974,75.1,90.4
Montreal,"45.580379567240556, -73.60982894848478",1449,5.6,2.5,1837,2007,58.5,85.3
Montreal,"45.57952625329152, -73.60528630023222",1185,5.1,2.0,831,2003,44.6,94.6
Montreal,"45.58075420262457, -73.60358335864642",460,3.6,2.2,1766,1981,77.0,96.0
Montreal,"45.57913299345082, -73.59951849404162",1110,3.4,2.8,2204,1973,58.7,95.1
Montreal,"45.58170054238754, -73.59523867759806",478,4.1,1.9,2272,1979,53.1,86.4
Montreal,"45.5819814528849, -73.59210957428304",759,4.1,2.7,1207,1971,44.0,95.8
Montreal,"45.578415248158265, -73.58940150165509",878,5.2,2.8,1763,2004,57.2,93.4
Montreal,"45.5804650414864, -73.58702154800982",932,4.9,1.9,1634,2005,43.3,93.0
Montreal,"45.57998561971634, -73.58232642629869",1221,4.7,2.9,2134,1977,55.1,96.0
Montreal,"45.58170891563727, -73.58160119171042",1322,5.4,2.8,2243,1990,73.3,90.1
Montreal,"45.579776413425904, -73.57634173233889",1463,3.1,2.1,2215,1987,48.3,88.3
Montreal,"45.578130542149175, -73.57417371549651",1257,5.3,2.4,2386,1995,77.2,90.9
Montreal,"45.579682563430424, -73.5711084825165",492,5.6,2.0,1456,1986,71.6,85.1
Montreal,"45.579818519519314, -73.56714234734234",485,3.5,2.5,835,1976,47.8,97.6
Montreal,"45.57878224095274, -73.56345503636348",1439,5.4,2.9,826,1990,46.4,93.3
Montreal,"45.578497762243465, -73.55812953559179",743,3.6,1.8,1376,2005,64.5,88.7
Montreal,"45.58165611727428, -73.55701492769794",325,3.5,1.7,1491,1997,55.3,95.9
Montreal,"45.58128167190089, -73.55251799350624",983,4.3,2.5,1775,1989,51.1,93.7
Montreal,"45.580964612227554, -73.55196957946004",1191,4.5,2.9,1431,1981,63.1,88.9
Montreal,"45.582831908537415, -73.65110425360479",635,4.6,3.0,1887,1983,77.7,96.6
Montreal,"45.5824677510242, -73.64514823802337",752,5.6,2.9,1864,1986,60.7,93.6
Montreal,"45.58239132961554, -73.64197939663423",617,3.5,2.2,1126,1984,58.2,91.1
Montreal,"45.58451388617087, -73.64034113390227",599,5.8,2.3,1849,1988,53.5,92.6
Montreal,"45.58229955108973, -73.63506591765358",687,5.4,2.6,1315,1992,55.1,92.5
Montreal,"45.582991559973344, -73.63527121307375",1329,3.8,1.6,1337,1989,60.2,91.8
Montreal,"45.58194683472685, -73.63050237703798",1463,3.7,1.6,1165,2002,49.8,97.8
Montreal,"45.58460016137915, -73.62538652910567",1115,3.1,2.5,1894,1988,53.7,85.6
Montreal,"45.583733116030224, -73.62399297358084",450,3.7,2.3,2122,2007,50.8,85.6
Montreal,"45.585169975705114, -73.6180286835006",674,5.9,2.3,802,1978,61.6,96.7
Montreal,"45.58230065778561, -73.61477270537442",407,3.8,1.9,1832,2000,43.5,90.5
Montreal,"45.582103974946826, -73.61275559590081",527,3.5,2.1,1077,1995,70.4,87.5
Montreal,"45.58464753293152, -73.60879467341506",967,4.5,2.6,2348,2006,54.8,92.0
Montreal,"45.583644747796534, -73.60815118480903",1021,5.0,2.2,1256,1979,71.7,87.4
Montreal,"45.58387842729858, -73.60142391079482",833,5.8,2.4,1276,1983,40.6,93.0
Montreal,"45.582028202416595, -73.59838331451063",1057,3.3,1.9,2373,1989,75.8,93.9
Montreal,"45.58340244164542, -73.59691706031866",792,4.8,2.9,1214,2005,60.9,89.8
Montreal,"45.58173164502909, -73.59212864543618",733,3.6,2.1,2368,1991,65.6,85.9
Montreal,"45.58335036151961, -73.58947423572609",804,3.5,2.9,1827,1987,75.6,87.3
Montreal,"45.58447045850929, -73.58529454376016",503,4.3,2.0,1530,1992,53.6,92.0
Montreal,"45.5838426068599, -73.58429241284219",827,3.6,2.2,1752,1970,76.2,91.6
Montreal,"45.58354495536762, -73.578205198785",1178,3.2,2.0,1593,1987,67.9,95.7
Montreal,"45.58214838364005, -73.57829360503875",598,4.5,2.5,2048,1986,43.2,92.6
Montreal,"45.58308301748867, -73.57281775682857",956,3.9,2.4,2057,1984,40.1,89.7
Montreal,"45.583706486100546, -73.57188872666305",1357,4.6,2.9,2351,1988,60.9,96.0
Montreal,"45.58416363698871, -73.56498428909066",582,3.5,2.0,2351,2002,70.9,92.7
Montreal,"45.581648423351005, -73.56380371393685",731,3.6,1.7,1027,1996,74.0,86.6
Montreal,"45.58430269182923, -73.56147780793955",1028,3.5,2.9,2280,1996,53.5,86.1
Montreal,"45.583148158380425, -73.55614065949784",1140,4.9,1.7,1155,1982,49.3,92.4
Montreal,"45.582765818740526, -73.55437444579643",1072,4.0,2.9,1297,1995,73.2,91.7
Montreal,"45.58492497029568, -73.55081230997462",1159,5.5,2.5,1317,2003,55.8,87.4
Montreal,"45.58680833554786, -73.65101898232919",749,5.1,1.7,2297,1983,40.6,88.3
Montreal,"45.58778678247751, -73.64552247387039",443,5.7,2.1,1399,2005,72.1,95.8
Montreal,"45.5877482330082, -73.64269630255149",870,3.3,2.7,845,2009,51.0,93.0
Montreal,"45.58576652596641, -73.63826009642649",316,4.0,2.6,1161,2009,66.0,92.7
Montreal,"45.5871764187025, -73.63611312038745",1143,4.4,2.3,2382,1974,52.1,90.9
Montreal,"45.586984084969764, -73.63491965641248",1054,5.4,1.8,1361,1973,65.6,88.5
Montreal,"45.58650317756118, -73.62961642223232",1176,3.0,2.7,1589,1990,74.1,87.5
Montreal,"45.585094973280285, -73.62753681451295",679,3.8,2.9,1913,1978,40.1,94.4
Montreal,"45.58824508582097, -73.62496222476928",615,5.2,1.8,2080,2005,53.4,86.9
Montreal,"45.58664364687139, -73.62055441072843",943,4.3,1.8,2006,1974,62.3,92.5
Montreal,"45.58801993020002, -73.61710346583226",1207,4.9,2.0,2259,1993,60.2,97.6
Montreal,"45.58663081449654, -73.6152455054597",686,4.7,2.6,2414,1991,62.2,89.4
Montreal,"45.5849609705454, -73.60816313130779",330,5.7,2.6,2352,2001,68.4,92.8
Montreal,"45.584971917407024, -73.60591732102375",561,3.2,1.7,2413,2001,53.7,95.0
Montreal,"45.58616768414447, -73.60407899358968",1222,4.1,2.5,2119,1985,57.3,87.8
Montreal,"45.58829987626625, -73.59876580377933",507,4.1,2.7,2035,1975,44.0,88.6
Montreal,"45.585385892410045, -73.59862610550014",1251,4.8,2.1,1747,1973,75.4,94.2
Montreal,"45.58538137495497, -73.59306415793405",315,4.4,2.6,1004,2008,45.7,96.1
Montreal,"45.58709328610266, -73.59187419810542",734,4.0,3.0,1175,1986,56.4,90.6
Montreal,"45.58857033016312, -73.58469170835575",1379,3.8,2.4,1508,1973,72.4,89.8
Montreal,"45.58660231063748, -73.58287731334765",1387,4.9,2.7,1085,2008,59.3,85.1
Montreal,"45.58685259775336, -73.58136644692654",1078,4.8,2.7,947,1976,42.3,97.4
Montreal,"45.587633453982704, -73.57496033394968",883,4.0,2.2,1106,1991,50.8,92.5
Montreal,"45.585438047705274, -73.57521511236223",1406,3.3,2.0,1955,1984,65.5,90.9
Montreal,"45.58475881936703, -73.56995302111622",852,3.7,1.6,935,1990,42.5,87.2
Montreal,"45.58527605073302, -73.56519916963482",1149,5.8,2.8,1679,1978,48.9,96.2
Montreal,"45.585125820494646, -73.5644655021917",1349,4.3,1.9,947,2001,75.8,86.3
Montreal,"45.58597682557916, -73.56112095555414",1442,5.2,2.2,1331,1996,74.3,88.3
Montreal,"45.58757764226272, -73.55490727425237",1355,4.1,2.4,2136,1973,79.9,88.3
Montreal,"45.58573702879569, -73.5534070338448",1105,4.6,2.0,1444,1987,74.5,97.0
Montreal,"45.58847958411054, -73.55060578648126",1330,3.8,3.0,2149,2006,60.4,93.1
Montreal,"45.59020598845637, -73.65082271649042",745,5.2,2.5,1908,2004,50.0,92.3
Montreal,"45.5909807778242, -73.64668345984511",1418,3.2,2.6,1985,2002,73.4,86.5
Montreal,"45.59005062618692, -73.64373356472684",590,3.6,2.5,1954,2003,55.7,87.9
Montreal,"45.588772216953345, -73.64130816193826",1246,4.8,1.5,1695,1999,66.2,91.8
Montreal,"45.59074822982687, -73.63511740710187",894,4.7,2.9,1172,1977,69.3,96.0
Montreal,"45.58912433105594, -73.63376202963484",1081,3.6,1.8,2312,2000,78.1,98.0
Montreal,"45.590334593021666, -73.62893420453109",1258,4.3,2.4,1152,1986,59.0,86.6
Montreal,"45.58924634051817, -73.62549026856206",790,4.7,2.8,1744,2004,42.2,89.2
Montreal,"45.5918150482989, -73.62338200617532",613,3.8,1.7,1051,1990,59.3,86.1
Montreal,"45.59153142933388, -73.62030505071294",899,3.4,2.8,1408,1991,42.0,89.2
Montreal,"45.590988317080495, -73.61540309786841",1247,5.4,1.8,2384,1980,68.9,86.9
Montreal,"45.59049164384924, -73.61290415073286",1493,4.6,1.9,999,2005,54.9,92.0
Montreal,"45.58971725190281, -73.60973143186114",1049,5.1,1.6,2022,2010,53.5,97.2
Montreal,"45.58949584194714, -73.6061358727966",1328,4.1,2.0,2109,1993,53.3,88.3
Montreal,"45.58825706501155, -73.60466433712176",345,4.4,2.8,1559,1976,61.1,91.6
Montreal,"45.58813504004354, -73.59995457275947",672,4.1,1.9,2392,1996,51.1,88.3
Montreal,"45.590347476971445, -73.59749277248171",380,4.3,2.8,2155,2004,69.7,91.7
Montreal,"45.59130674567453, -73.59275294145097",633,3.7,1.5,839,1986,78.8,93.4
Montreal,"45.59186058099659, -73.59059098665719",576,5.3,2.1,984,2004,61.4,85.1
Montreal,"45.58811975980147, -73.5879470497228",781,4.6,2.9,1295,1995,74.9,96.8
Montreal,"45.589290724647924, -73.58216974784376",326,4.4,2.3,1297,2003,67.7,88.8
Montreal,"45.589430978067085, -73.58170943867519",899,3.8,1.6,1476,1998,62.6,90.4
Montreal,"45.590627818446514, -73.5771788095292",874,5.0,2.4,2254,2008,41.7,90.4
Montreal,"45.59111805821403, -73.57484411891274",921,4.7,2.0,1435,1972,73.8,93.5
Montreal,"45.58927435656453, -73.57195639590272",1337,3.1,1.9,877,1974,66.2,87.8
Montreal,"45.589315477556404, -73.56680516015786",1381,3.9,2.4,1960,1996,42.6,89.0
Montreal,"45.591180957684564, -73.56173835743768",1492,4.5,1.8,1799,1995,63.3,91.0
Montreal,"45.590246562333895, -73.5604576364671",1223,3.1,2.4,1101,1999,41.5,93.8
Montreal,"45.590407207644354, -73.55655761722075",758,5.5,2.8,1611,1971,44.6,96.6
Montreal,"45.58841168077472, -73.55422113945932",523,5.6,2.3,1120,1990,72.6,95.5
Montreal,"45.5904316174968, -73.54846655950524",1014,5.5,2.1,2416,1998,42.8,96.4
Montreal,"45.59477298388892, -73.65170070321638",995,5.8,2.1,1111,1999,40.0,92.9
Montreal,"45.594903989413766, -73.64697966610346",1397,4.6,2.8,844,1992,79.6,87.7
Montreal,"45.59435813814705, -73.64406220015448",1043,5.5,2.1,1059,1997,79.2,90.0
Montreal,"45.59261381896928, -73.6412115069911",1029,5.4,2.7,1146,1990,45.2,92.4
Montreal,"45.59454423410179, -73.63667206279298",1269,3.9,2.6,1561,1978,58.3,95.6
Montreal,"45.59529437219921, -73.63364838434897",310,5.4,2.3,1435,1998,63.6,94.0
Montreal,"45.59182970404981, -73.63131544108387",1346,3.1,1.7,2129,1980,55.8,88.8
Montreal,"45.59264083237225, -73.62713523659399",599,3.4,2.0,1751,1980,66.6,96.7
Montreal,"45.59363898860478, -73.6241931856766",1460,4.1,1.7,805,1985,55.8,91.3
Montreal,"45.59390799976736, -73.61857558773232",573,5.1,2.2,1240,2002,77.3,89.7
Montreal,"45.595285152395704, -73.61502009409284",1246,5.4,2.7,1674,1999,47.0,86.4
Montreal,"45.59247079660886, -73.61196676187812",643,3.6,1.7,1401,2004,71.1,94.9
Montreal,"45.59294457649302, -73.60841668189963",817,5.9,1.9,1957,1990,57.7,95.7
Montreal,"45.59500547126515, -73.60851018568862",834,3.5,1.9,1365,2004,41.8,89.0
Montreal,"45.593912435999, -73.6050555168747",1223,4.8,2.7,2006,1999,70.3,91.1
Montreal,"45.591713812604446, -73.59878994687153",1137,3.8,2.5,1388,1972,73.4,93.0
Montreal,"45.59422634801172, -73.59756797248173",974,5.8,2.3,1133,1987,75.1,97.9
Montreal,"45.594348102450745, -73.59373195596298",1015,5.3,2.7,2476,1989,43.7,92.8
Montreal,"45.593559134138864, -73.5907473013552",892,3.8,1.9,1904,1980,62.3,92.5
Montreal,"45.59378261592131, -73.5870933566998",1153,6.0,2.0,1679,1985,44.1,96.7
Montreal,"45.594119161088784, -73.58351500636856",1385,3.8,2.8,2007,1978,72.3,95.3
Montreal,"45.59472802258455, -73.57813138988881",572,4.8,2.4,1779,1979,48.2,94.8
Montreal,"45.59181898511975, -73.57717104233491",1277,3.4,2.9,1420,2005,53.9,85.4
Montreal,"45.59380524133949, -73.57521618060598",1019,4.5,2.0,1041,1980,59.2,88.4
Montreal,"45.59152467028773, -73.57195841589156",579,5.8,1.6,1518,2002,51.2,91.1
Montreal,"45.59175387610973, -73.56737523050522",779,4.3,2.1,2361,1989,70.8,85.2
Montreal,"45.59408372898075, -73.56359060348393",899,3.4,2.5,1059,2005,47.3,96.2
Montreal,"45.59201409914358, -73.56123536122668",1402,4.6,2.9,1863,2009,51.0,89.9
Montreal,"45.59494243927237, -73.55719114853493",886,4.7,2.2,1738,1982,65.4,85.4
Montreal,"45.594944855666284, -73.55137507321422",1442,3.2,2.1,2397,2008,40.8,94.7
Montreal,"45.59506977475747, -73.54852794051014",308,3.7,2.1,945,1994,69.5,93.4
Montreal,"45.5957054174309, -73.64886022385826",818,5.2,2.8,1084,2007,44.7,96.7
Montreal,"45.5951098810548, -73.64487808722345",1171,4.4,2.7,1562,2002,48.3,87.9
Montreal,"45.59496683536759, -73.64401601743636",739,3.8,2.9,976,2002,41.8,95.6
Montreal,"45.59711766919867, -73.6387500578946",575,4.7,2.6,1366,1984,58.9,87.0
Montreal,"45.59574631488419, -73.6379853121462",1337,5.3,2.3,1622,1989,59.9,94.9
Montreal,"45.59521771996966, -73.63349055828294",676,5.4,1.9,1129,1994,45.7,95.8
Montreal,"45.59517182149448, -73.62855242040314",456,5.0,2.0,1830,1993,47.5,97.1
Montreal,"45.59767880597465, -73.62511547301659",731,4.4,2.7,2263,2009,78.2,86.9
Montreal,"45.59853001172033, -73.62368015766232",694,5.6,2.0,1408,2006,53.9,94.5
Montreal,"45.59645378562813, -73.62151050676341",551,4.7,2.2,1361,1998,43.8,85.0
Montreal,"45.59677702237886, -73.61635512777733",1292,4.1,2.0,2402,1991,49.2,89.9
Montreal,"45.59731174256872, -73.61142793552237",971,5.1,1.6,992,2001,42.9,86.5
Montreal,"45.59595431211907, -73.60907654167764",1122,4.5,2.3,1110,1990,47.0,92.6
Montreal,"45.595569988740245, -73.60761141853234",848,3.5,1.6,1866,1982,45.4,93.7
Montreal,"45.59585160341992, -73.60500215623718",346,3.8,1.6,2236,1982,61.5,97.0
Montreal,"45.5969007276049, -73.59850851067178",1340,3.1,2.8,1315,1988,54.6,88.9
Montreal,"45.59730458977761, -73.59572559355132",784,3.2,2.1,1488,1981,71.1,87.0
Montreal,"45.59549023160423, -73.59502126641844",773,4.3,3.0,2437,1975,76.3,87.1
Montreal,"45.59855372750247, -73.59175893228613",636,3.1,2.8,820,1984,71.7,85.8
Montreal,"45.59471917909396, -73.58780212479428",1443,5.3,1.9,2072,1992,47.8,85.4
Montreal,"45.597940712443545, -73.58458166361387",985,3.7,2.7,1706,1982,40.7,91.8
